date,price
12-11-2013,16.3254
13-11-2013,16.3358
14-11-2013,16.4875
15-11-2013,16.6064
18-11-2013,16.5563
19-11-2013,16.3683
20-11-2013,16.3746
21-11-2013,16.3232
22-11-2013,16.3838
25-11-2013,16.4311
26-11-2013,16.5288
27-11-2013,16.9133
29-11-2013,17.3286
02-12-2013,17.5973
03-12-2013,17.6067
04-12-2013,17.8338
05-12-2013,18.0593
06-12-2013,17.843
09-12-2013,17.6887
10-12-2013,17.7733
11-12-2013,17.8811
12-12-2013,17.7279
13-12-2013,17.7502
16-12-2013,17.5033
17-12-2013,17.5282
18-12-2013,17.3355
19-12-2013,17.3292
20-12-2013,17.2009
23-12-2013,17.9126
24-12-2013,17.9722
26-12-2013,17.9158
27-12-2013,17.7808
30-12-2013,17.5803
31-12-2013,17.4765
02-01-2014,17.5241
03-01-2014,17.4352
06-01-2014,16.9492
07-01-2014,17.1659
08-01-2014,16.9921
09-01-2014,17.2441
10-01-2014,17.0243
13-01-2014,16.7114
14-01-2014,16.9735
15-01-2014,17.456
16-01-2014,17.4995
17-01-2014,17.3917
21-01-2014,17.0608
22-01-2014,17.3738
23-01-2014,17.3431
24-01-2014,17.4711
27-01-2014,17.3472
28-01-2014,16.0444
29-01-2014,15.8927
30-01-2014,15.8483
31-01-2014,15.6162
03-02-2014,15.8505
04-02-2014,15.9527
05-02-2014,15.9751
06-02-2014,16.1812
07-02-2014,16.5403
10-02-2014,16.454
11-02-2014,16.8331
12-02-2014,17.0342
13-02-2014,16.9616
14-02-2014,17.2093
18-02-2014,17.3213
19-02-2014,17.2817
20-02-2014,16.9086
21-02-2014,16.9023
24-02-2014,16.5964
25-02-2014,16.7941
26-02-2014,16.611
27-02-2014,16.4058
28-02-2014,16.7845
03-03-2014,16.605
04-03-2014,16.8455
05-03-2014,16.8429
06-03-2014,16.9022
07-03-2014,16.8483
10-03-2014,16.7617
11-03-2014,16.9866
12-03-2014,16.9568
13-03-2014,17.0498
14-03-2014,16.7753
17-03-2014,16.7408
18-03-2014,16.6837
19-03-2014,16.8854
20-03-2014,16.8102
21-03-2014,16.875
24-03-2014,17.0808
25-03-2014,17.1786
26-03-2014,17.3378
27-03-2014,17.1314
28-03-2014,17.0777
31-03-2014,17.1065
01-04-2014,17.0599
02-04-2014,17.2065
03-04-2014,17.1751
04-04-2014,17.1249
07-04-2014,16.7509
08-04-2014,16.6611
09-04-2014,16.5802
10-04-2014,16.8353
11-04-2014,16.4648
14-04-2014,16.5568
15-04-2014,16.5051
16-04-2014,16.4346
17-04-2014,16.4965
21-04-2014,16.6659
22-04-2014,16.7601
23-04-2014,16.7839
24-04-2014,18.0259
25-04-2014,17.9092
28-04-2014,18.1715
29-04-2014,18.8358
30-04-2014,18.8009
01-05-2014,18.7806
02-05-2014,18.7914
05-05-2014,18.7216
06-05-2014,19.0915
07-05-2014,18.8837
08-05-2014,18.7661
09-05-2014,18.6477
12-05-2014,18.7418
13-05-2014,18.8857
14-05-2014,18.8994
15-05-2014,18.9718
16-05-2014,18.7782
19-05-2014,19.0723
20-05-2014,19.2848
21-05-2014,19.2631
22-05-2014,19.3515
23-05-2014,19.3722
27-05-2014,19.6475
28-05-2014,19.971
29-05-2014,20.0294
30-05-2014,20.3525
02-06-2014,20.2243
03-06-2014,20.0488
04-06-2014,20.3353
05-06-2014,20.6148
06-06-2014,20.7328
09-06-2014,20.7009
10-06-2014,21.1542
11-06-2014,21.0202
12-06-2014,21.0001
13-06-2014,20.5892
16-06-2014,20.4352
17-06-2014,20.6138
18-06-2014,20.6049
19-06-2014,20.6093
20-06-2014,20.5111
23-06-2014,20.3927
24-06-2014,20.2654
25-06-2014,20.1449
26-06-2014,20.1806
27-06-2014,20.2811
30-06-2014,20.5669
01-07-2014,20.884
02-07-2014,20.9611
03-07-2014,20.9175
07-07-2014,21.0225
08-07-2014,21.4981
09-07-2014,21.3128
10-07-2014,20.9376
11-07-2014,21.2949
14-07-2014,21.4066
15-07-2014,21.6165
16-07-2014,21.6544
17-07-2014,21.2212
18-07-2014,20.9063
21-07-2014,21.2123
22-07-2014,21.1431
23-07-2014,21.3083
24-07-2014,21.669
25-07-2014,21.6276
28-07-2014,21.8443
29-07-2014,22.1815
30-07-2014,21.9827
31-07-2014,21.6969
01-08-2014,21.1922
04-08-2014,21.5205
05-08-2014,21.2949
06-08-2014,21.1587
07-08-2014,21.3043
08-08-2014,21.154
11-08-2014,21.3806
12-08-2014,21.5535
13-08-2014,21.5781
14-08-2014,21.843
15-08-2014,21.9709
18-08-2014,22.1033
19-08-2014,22.3098
20-08-2014,22.5409
21-08-2014,22.5701
22-08-2014,22.5072
25-08-2014,22.8439
26-08-2014,22.7608
27-08-2014,22.6711
28-08-2014,22.799
29-08-2014,23.084
02-09-2014,23.1289
03-09-2014,23.1379
04-09-2014,22.1841
05-09-2014,22.1729
08-09-2014,22.2851
09-09-2014,22.2357
10-09-2014,21.9956
11-09-2014,22.5342
12-09-2014,22.7137
15-09-2014,23.0728
16-09-2014,22.3973
17-09-2014,22.7272
18-09-2014,22.8753
19-09-2014,22.9561
22-09-2014,22.8461
23-09-2014,22.5768
24-09-2014,22.9269
25-09-2014,22.5566
26-09-2014,22.1123
29-09-2014,22.1392
30-09-2014,22.6239
01-10-2014,22.5746
02-10-2014,22.2783
03-10-2014,22.3165
06-10-2014,22.4309
07-10-2014,22.3142
08-10-2014,22.1639
09-10-2014,22.7878
10-10-2014,22.597
13-10-2014,22.7406
14-10-2014,22.5297
15-10-2014,21.9866
16-10-2014,21.4435
17-10-2014,21.8811
20-10-2014,22.064
21-10-2014,23.1199
22-10-2014,23.0795
23-10-2014,23.3578
24-10-2014,23.6047
27-10-2014,23.5306
28-10-2014,23.654
29-10-2014,23.9346
30-10-2014,24.0039
31-10-2014,24.2398
03-11-2014,24.2869
04-11-2014,24.5427
05-11-2014,24.4844
06-11-2014,24.4776
07-11-2014,24.5114
10-11-2014,24.5722
11-11-2014,24.5001
12-11-2014,24.6534
13-11-2014,25.1988
14-11-2014,25.5031
17-11-2014,25.7555
18-11-2014,25.6812
19-11-2014,26.0192
20-11-2014,25.8998
21-11-2014,26.4858
24-11-2014,26.3371
25-11-2014,26.8374
26-11-2014,26.5827
28-11-2014,26.8825
01-12-2014,26.7788
02-12-2014,25.582
03-12-2014,26.0891
04-12-2014,26.0936
05-12-2014,26.1432
08-12-2014,25.7172
09-12-2014,24.8359
10-12-2014,25.7871
11-12-2014,25.3025
12-12-2014,24.8968
15-12-2014,24.9509
16-12-2014,23.9749
17-12-2014,24.144
18-12-2014,25.2146
19-12-2014,25.3025
22-12-2014,25.28
23-12-2014,25.5211
24-12-2014,25.3746
26-12-2014,25.2664
29-12-2014,25.6474
30-12-2014,25.6135
31-12-2014,25.4287
02-01-2015,25.1064
05-01-2015,24.4077
06-01-2015,24.0133
07-01-2015,24.162
08-01-2015,24.6196
09-01-2015,25.3949
12-01-2015,25.3791
13-01-2015,25.1154
14-01-2015,24.5767
15-01-2015,24.7931
16-01-2015,24.1237
20-01-2015,24.3063
21-01-2015,24.5565
22-01-2015,24.8517
23-01-2015,25.3115
26-01-2015,25.6361
27-01-2015,25.3386
28-01-2015,26.5117
29-01-2015,26.2176
30-01-2015,26.6864
02-02-2015,26.6075
03-02-2015,26.7089
04-02-2015,26.7089
05-02-2015,27.1575
06-02-2015,27.1575
09-02-2015,26.8249
10-02-2015,27.1915
11-02-2015,27.7798
12-02-2015,28.5243
13-02-2015,28.8003
17-02-2015,28.8478
18-02-2015,28.8784
19-02-2015,29.0718
20-02-2015,29.1035
23-02-2015,29.4203
24-02-2015,30.081
25-02-2015,29.7688
26-02-2015,29.1409
27-02-2015,29.4158
02-03-2015,29.2461
03-03-2015,29.1804
04-03-2015,29.2121
05-03-2015,29.0945
06-03-2015,29.0537
09-03-2015,28.9542
10-03-2015,28.6034
11-03-2015,28.2278
12-03-2015,27.6757
13-03-2015,28.1486
16-03-2015,28.031
17-03-2015,28.488
18-03-2015,28.7369
19-03-2015,29.1329
20-03-2015,29.0198
23-03-2015,28.7641
24-03-2015,28.789
25-03-2015,28.6329
26-03-2015,27.7775
27-03-2015,28.1871
30-03-2015,28.0694
31-03-2015,28.531
01-04-2015,28.2437
02-04-2015,28.2912
06-04-2015,28.1645
07-04-2015,28.8818
08-04-2015,28.4767
09-04-2015,28.4767
10-04-2015,28.4994
13-04-2015,29.0469
14-04-2015,28.7369
15-04-2015,28.6034
16-04-2015,28.574
17-04-2015,28.4088
20-04-2015,28.4134
21-04-2015,28.9859
22-04-2015,28.7347
23-04-2015,29.0311
24-04-2015,29.5266
27-04-2015,29.9385
28-04-2015,30.4238
29-04-2015,29.452
30-04-2015,28.8501
01-05-2015,28.5333
04-05-2015,29.3026
05-05-2015,28.9972
06-05-2015,28.6374
07-05-2015,28.3496
08-05-2015,28.7835
11-05-2015,28.9449
12-05-2015,28.5381
13-05-2015,28.6631
14-05-2015,28.9494
15-05-2015,29.3266
18-05-2015,29.1698
19-05-2015,29.6947
20-05-2015,29.5379
21-05-2015,29.5538
22-05-2015,29.9014
26-05-2015,30.1286
27-05-2015,29.6151
28-05-2015,29.9605
29-05-2015,29.8174
01-06-2015,29.8105
02-06-2015,29.5061
03-06-2015,29.6879
04-06-2015,29.4425
05-06-2015,29.4243
08-06-2015,29.288
09-06-2015,28.7881
10-06-2015,29.0653
11-06-2015,29.3516
12-06-2015,29.1255
15-06-2015,28.6518
16-06-2015,28.8631
17-06-2015,29.0198
18-06-2015,28.9085
19-06-2015,29.0176
22-06-2015,28.9676
23-06-2015,28.9653
24-06-2015,28.904
25-06-2015,29.2789
26-06-2015,29.0085
29-06-2015,28.5063
30-06-2015,28.5313
01-07-2015,28.8335
02-07-2015,28.7267
06-07-2015,28.3882
07-07-2015,28.604
08-07-2015,28.2837
09-07-2015,28.1405
10-07-2015,27.7065
13-07-2015,28.4086
14-07-2015,28.6381
15-07-2015,28.5654
16-07-2015,29.0244
17-07-2015,29.3289
20-07-2015,29.7583
21-07-2015,30.1855
22-07-2015,27.7179
23-07-2015,28.6745
24-07-2015,28.4745
27-07-2015,27.9678
28-07-2015,28.0337
29-07-2015,27.9815
30-07-2015,27.7929
31-07-2015,27.8565
03-08-2015,27.6066
04-08-2015,26.6795
05-08-2015,25.6639
06-08-2015,26.4691
07-08-2015,26.1518
10-08-2015,26.5969
11-08-2015,26.889
12-08-2015,25.6839
13-08-2015,26.4851
14-08-2015,26.0925
17-08-2015,26.4851
18-08-2015,26.5741
19-08-2015,26.4988
20-08-2015,26.0377
21-08-2015,25.2046
24-08-2015,21.6532
25-08-2015,25.3598
26-08-2015,24.4412
27-08-2015,25.62
28-08-2015,25.6018
31-08-2015,25.5926
01-09-2015,25.1476
02-09-2015,25.1065
03-09-2015,25.6748
04-09-2015,24.8714
08-09-2015,25.4831
09-09-2015,25.9647
10-09-2015,25.1681
11-09-2015,25.515
14-09-2015,26.6083
15-09-2015,26.46
16-09-2015,26.533
17-09-2015,26.3983
18-09-2015,25.6109
21-09-2015,25.9441
22-09-2015,25.8779
23-09-2015,25.935
24-09-2015,25.8483
25-09-2015,26.5764
28-09-2015,25.9852
29-09-2015,25.7524
30-09-2015,25.1453
01-10-2015,24.8942
02-10-2015,24.6523
05-10-2015,25.0791
06-10-2015,25.2503
07-10-2015,25.5036
08-10-2015,25.1499
09-10-2015,25.1065
12-10-2015,25.7296
13-10-2015,25.2936
14-10-2015,25.4009
15-10-2015,25.3188
16-10-2015,25.5128
19-10-2015,25.2891
20-10-2015,25.4123
21-10-2015,26.0194
22-10-2015,26.0948
23-10-2015,26.6357
26-10-2015,26.9507
27-10-2015,26.339
28-10-2015,26.6882
29-10-2015,27.0922
30-10-2015,27.6149
02-11-2015,27.3592
03-11-2015,27.5692
04-11-2015,28.1033
05-11-2015,27.9307
06-11-2015,27.7611
09-11-2015,27.7267
10-11-2015,26.7961
11-11-2015,26.6746
12-11-2015,26.6494
13-11-2015,26.4064
16-11-2015,25.5308
17-11-2015,26.3422
18-11-2015,26.5348
19-11-2015,26.9657
20-11-2015,27.3233
23-11-2015,27.3393
24-11-2015,26.8947
25-11-2015,27.3256
27-11-2015,27.1147
30-11-2015,27.0459
01-12-2015,27.2201
02-12-2015,26.8305
03-12-2015,26.7159
04-12-2015,26.427
07-12-2015,27.2729
08-12-2015,26.9382
09-12-2015,26.9657
10-12-2015,26.599
11-12-2015,26.4041
14-12-2015,25.7142
15-12-2015,25.6591
16-12-2015,25.4597
17-12-2015,25.6775
18-12-2015,24.9646
21-12-2015,24.591
22-12-2015,24.6185
23-12-2015,24.5887
24-12-2015,24.9852
28-12-2015,24.662
29-12-2015,24.5176
30-12-2015,24.889
31-12-2015,24.5291
04-01-2016,23.5205
05-01-2016,24.2403
06-01-2016,23.0506
07-01-2016,22.6197
08-01-2016,22.5899
11-01-2016,22.6861
12-01-2016,23.0483
13-01-2016,22.9956
14-01-2016,22.4546
15-01-2016,22.0512
19-01-2016,22.5578
20-01-2016,21.799
21-01-2016,22.2483
22-01-2016,22.6082
25-01-2016,23.2706
26-01-2016,22.9062
27-01-2016,22.0145
28-01-2016,21.4988
29-01-2016,21.728
01-02-2016,22.1131
02-02-2016,21.8724
03-02-2016,21.7761
04-02-2016,22.0915
05-02-2016,22.2436
08-02-2016,21.4624
09-02-2016,21.7297
10-02-2016,22.1054
11-02-2016,21.6145
12-02-2016,21.7067
16-02-2016,21.8979
17-02-2016,22.2782
18-02-2016,22.7783
19-02-2016,22.1238
22-02-2016,22.1952
23-02-2016,22.216
24-02-2016,21.6583
25-02-2016,22.1353
26-02-2016,22.4003
29-02-2016,22.322
01-03-2016,22.504
02-03-2016,23.1632
03-03-2016,23.1793
04-03-2016,23.5918
07-03-2016,23.5964
08-03-2016,23.2254
09-03-2016,23.3475
10-03-2016,23.3706
11-03-2016,23.5618
14-03-2016,23.4858
15-03-2016,23.9582
16-03-2016,24.108
17-03-2016,24.3177
18-03-2016,24.5067
21-03-2016,24.4122
22-03-2016,24.2555
23-03-2016,24.539
24-03-2016,24.3062
28-03-2016,24.4284
29-03-2016,24.1726
30-03-2016,25.0391
31-03-2016,25.2857
01-04-2016,25.069
04-04-2016,25.447
05-04-2016,25.2373
06-04-2016,25.4032
07-04-2016,25.3387
08-04-2016,25.099
11-04-2016,25.1128
12-04-2016,25.1981
13-04-2016,25.5345
14-04-2016,25.7235
15-04-2016,25.8364
18-04-2016,25.0944
19-04-2016,24.8616
20-04-2016,24.5759
21-04-2016,24.6427
22-04-2016,24.2002
25-04-2016,24.1979
26-04-2016,23.9467
27-04-2016,22.1238
28-04-2016,22.4948
29-04-2016,21.6606
02-05-2016,21.6548
03-05-2016,21.709
04-05-2016,21.9394
05-05-2016,21.7953
06-05-2016,21.6492
09-05-2016,21.5634
10-05-2016,21.64
11-05-2016,21.6747
12-05-2016,21.4985
13-05-2016,20.8679
16-05-2016,21.422
17-05-2016,21.9228
18-05-2016,21.8324
19-05-2016,21.9437
20-05-2016,21.9437
23-05-2016,22.2289
24-05-2016,22.5419
25-05-2016,22.8781
26-05-2016,23.1123
27-05-2016,23.0567
31-05-2016,23.0938
01-06-2016,22.9593
02-06-2016,22.63
03-06-2016,22.6741
06-06-2016,22.7205
07-06-2016,23.0126
08-06-2016,22.9593
09-06-2016,22.8387
10-06-2016,22.8457
13-06-2016,22.8828
14-06-2016,22.5651
15-06-2016,22.681
16-06-2016,22.3634
17-06-2016,22.4028
20-06-2016,22.259
21-06-2016,22.0133
22-06-2016,22.317
23-06-2016,22.2451
24-06-2016,21.5426
27-06-2016,21.5634
28-06-2016,21.5403
29-06-2016,21.7884
30-06-2016,21.8973
01-07-2016,22.1408
05-07-2016,22.1176
06-07-2016,21.9344
07-07-2016,22.1895
08-07-2016,22.3727
11-07-2016,22.4329
12-07-2016,22.5303
13-07-2016,22.586
14-07-2016,22.5813
15-07-2016,22.9361
18-07-2016,22.8851
19-07-2016,23.0845
20-07-2016,23.1865
21-07-2016,23.1471
22-07-2016,23.0149
25-07-2016,22.7807
26-07-2016,22.4492
27-07-2016,24.1754
28-07-2016,23.8427
29-07-2016,24.158
01-08-2016,24.209
02-08-2016,24.5893
03-08-2016,24.3018
04-08-2016,24.6121
05-08-2016,24.773
08-08-2016,25.0644
09-08-2016,25.2299
10-08-2016,25.3418
11-08-2016,25.2975
12-08-2016,25.125
15-08-2016,25.2089
16-08-2016,25.5562
17-08-2016,25.4327
18-08-2016,25.463
19-08-2016,25.3557
22-08-2016,25.3767
23-08-2016,25.3138
24-08-2016,25.308
25-08-2016,25.034
26-08-2016,25.0387
29-08-2016,24.8546
30-08-2016,24.6634
31-08-2016,24.6308
01-09-2016,24.7427
02-09-2016,25.1063
06-09-2016,25.1529
07-09-2016,25.1366
08-09-2016,25.0014
09-09-2016,24.393
12-09-2016,23.9291
13-09-2016,25.062
14-09-2016,25.3464
15-09-2016,26.5423
16-09-2016,26.836
19-09-2016,26.8523
20-09-2016,26.3535
21-09-2016,26.54
22-09-2016,26.6565
23-09-2016,26.6728
26-09-2016,26.0248
27-09-2016,26.3418
28-09-2016,26.5027
29-09-2016,26.3791
30-09-2016,26.2159
03-10-2016,26.2742
04-10-2016,26.3558
05-10-2016,26.4351
06-10-2016,26.505
07-10-2016,26.6472
10-10-2016,26.8127
11-10-2016,27.4374
12-10-2016,27.3559
13-10-2016,27.2253
14-10-2016,27.4794
17-10-2016,27.3512
18-10-2016,27.5493
19-10-2016,27.3325
20-10-2016,27.2416
21-10-2016,27.23
24-10-2016,27.2976
25-10-2016,27.4957
26-10-2016,26.6472
27-10-2016,26.899
28-10-2016,26.5446
31-10-2016,26.4933
01-11-2016,26.449
02-11-2016,25.9688
03-11-2016,26.0052
04-11-2016,25.4311
07-11-2016,25.7943
08-11-2016,25.8482
09-11-2016,25.7474
10-11-2016,26.031
11-11-2016,25.0538
14-11-2016,25.1476
15-11-2016,24.9718
16-11-2016,25.0023
17-11-2016,25.731
18-11-2016,25.7099
21-11-2016,25.8037
22-11-2016,26.2325
23-11-2016,26.0942
25-11-2016,26.0403
28-11-2016,26.1106
29-11-2016,25.9583
30-11-2016,26.1411
01-12-2016,25.8611
02-12-2016,25.5811
05-12-2016,25.7756
06-12-2016,25.6584
07-12-2016,25.6022
08-12-2016,25.9771
09-12-2016,26.3168
12-12-2016,26.5465
13-12-2016,26.6754
14-12-2016,26.9565
15-12-2016,27.0362
16-12-2016,27.2916
19-12-2016,27.1346
20-12-2016,27.3549
21-12-2016,27.369
22-12-2016,27.2635
23-12-2016,27.0854
27-12-2016,27.3033
28-12-2016,27.5377
29-12-2016,27.2869
30-12-2016,27.3338
03-01-2017,27.1346
04-01-2017,27.1463
05-01-2017,27.1627
06-01-2017,27.3643
09-01-2017,27.6384
10-01-2017,27.8306
11-01-2017,27.8235
12-01-2017,27.8599
13-01-2017,27.9102
17-01-2017,27.7298
18-01-2017,28.1188
19-01-2017,27.9782
20-01-2017,28.2242
23-01-2017,28.1188
24-01-2017,28.0133
25-01-2017,28.2172
26-01-2017,28.5101
27-01-2017,28.6202
30-01-2017,28.3367
31-01-2017,28.3883
01-02-2017,29.7661
02-02-2017,29.9875
03-02-2017,30.066
06-02-2017,30.2582
07-02-2017,30.5886
08-02-2017,30.7784
09-02-2017,30.9814
10-02-2017,31.1721
13-02-2017,31.318
14-02-2017,31.4097
15-02-2017,31.8922
16-02-2017,31.9275
17-02-2017,31.7933
21-02-2017,32.0593
22-02-2017,32.1063
23-02-2017,32.3299
24-02-2017,31.984
27-02-2017,32.2734
28-02-2017,32.2593
01-03-2017,32.4499
02-03-2017,32.9465
03-03-2017,32.6594
06-03-2017,32.797
07-03-2017,32.7252
08-03-2017,32.6994
09-03-2017,32.6499
10-03-2017,32.77
13-03-2017,32.6758
14-03-2017,32.7817
15-03-2017,32.8076
16-03-2017,33.1159
17-03-2017,33.1818
20-03-2017,33.0406
21-03-2017,33.443
22-03-2017,32.91
23-03-2017,33.243
24-03-2017,33.2995
27-03-2017,32.8029
28-03-2017,33.1606
29-03-2017,33.8125
30-03-2017,33.9325
31-03-2017,33.8219
03-04-2017,33.8195
04-04-2017,33.7113
05-04-2017,33.9396
06-04-2017,33.956
07-04-2017,33.8242
10-04-2017,33.7937
11-04-2017,33.6383
12-04-2017,33.323
13-04-2017,33.3959
17-04-2017,33.2948
18-04-2017,33.2783
19-04-2017,33.3889
20-04-2017,33.2336
21-04-2017,33.5207
24-04-2017,33.7701
25-04-2017,33.8666
26-04-2017,33.9984
27-04-2017,33.8696
28-04-2017,33.909
01-05-2017,34.1467
02-05-2017,34.7209
03-05-2017,34.262
04-05-2017,34.4808
05-05-2017,34.5373
08-05-2017,35.0715
09-05-2017,36.2105
10-05-2017,36.154
11-05-2017,36.0232
12-05-2017,36.5548
15-05-2017,36.8644
16-05-2017,36.8478
17-05-2017,36.2949
18-05-2017,35.7443
19-05-2017,36.2429
22-05-2017,36.3894
23-05-2017,36.6021
24-05-2017,36.3516
25-05-2017,36.3256
26-05-2017,36.3894
30-05-2017,36.2524
31-05-2017,36.3823
01-06-2017,36.1933
02-06-2017,36.2902
05-06-2017,36.4698
06-06-2017,36.3658
07-06-2017,36.6304
08-06-2017,36.6848
09-06-2017,36.6706
12-06-2017,34.4376
13-06-2017,34.7732
14-06-2017,34.8535
15-06-2017,33.8658
16-06-2017,33.9745
19-06-2017,33.9461
20-06-2017,34.7046
21-06-2017,34.3856
22-06-2017,34.4447
23-06-2017,34.2935
26-06-2017,34.7755
27-06-2017,34.2651
28-06-2017,34.1422
29-06-2017,34.1942
30-06-2017,34.1328
03-07-2017,34.2344
05-07-2017,33.9532
06-07-2017,33.7949
07-07-2017,33.7665
10-07-2017,34.0525
11-07-2017,34.199
12-07-2017,34.4683
13-07-2017,34.3809
14-07-2017,34.9646
17-07-2017,35.1654
18-07-2017,35.2552
19-07-2017,35.5577
20-07-2017,35.7987
21-07-2017,35.4419
24-07-2017,35.5813
25-07-2017,35.8696
26-07-2017,36.2358
27-07-2017,36.3303
28-07-2017,35.4182
31-07-2017,35.4206
01-08-2017,35.2316
02-08-2017,37.6371
03-08-2017,37.1101
04-08-2017,36.8785
07-08-2017,37.1125
08-08-2017,37.4764
09-08-2017,37.6323
10-08-2017,37.9368
11-08-2017,37.1539
14-08-2017,37.7992
15-08-2017,38.1171
16-08-2017,38.4208
17-08-2017,38.0839
18-08-2017,37.4528
21-08-2017,37.3674
22-08-2017,37.5406
23-08-2017,37.7399
24-08-2017,38.0626
25-08-2017,37.8775
28-08-2017,37.9938
29-08-2017,37.9843
30-08-2017,38.8621
31-08-2017,38.8241
01-09-2017,39.0994
05-09-2017,38.8502
06-09-2017,38.6035
07-09-2017,38.4564
08-09-2017,38.1646
11-09-2017,38.0792
12-09-2017,38.5798
13-09-2017,37.9297
14-09-2017,37.7209
15-09-2017,37.5975
18-09-2017,37.9866
19-09-2017,37.8443
20-09-2017,37.4623
21-09-2017,36.9641
22-09-2017,36.0673
25-09-2017,35.5856
26-09-2017,36.0103
27-09-2017,36.4896
28-09-2017,36.5109
29-09-2017,36.3496
02-10-2017,36.5987
03-10-2017,36.5394
04-10-2017,36.4492
05-10-2017,36.5797
06-10-2017,36.7672
09-10-2017,36.9664
10-10-2017,37.0246
11-10-2017,37.0044
12-10-2017,37.0946
13-10-2017,37.1847
16-10-2017,37.4623
17-10-2017,37.9083
18-10-2017,38.0602
19-10-2017,37.1895
20-10-2017,37.1562
23-10-2017,37.2227
24-10-2017,37.0803
25-10-2017,37.2274
26-10-2017,37.3033
27-10-2017,37.7921
30-10-2017,38.8835
31-10-2017,39.8348
01-11-2017,40.3022
02-11-2017,39.7732
03-11-2017,41.2821
06-11-2017,40.8942
07-11-2017,41.2607
08-11-2017,41.4387
09-11-2017,41.5454
10-11-2017,41.6953
13-11-2017,41.3119
14-11-2017,41.2024
15-11-2017,40.4714
16-11-2017,40.7595
17-11-2017,40.7262
20-11-2017,40.5476
21-11-2017,40.6643
22-11-2017,41.2786
24-11-2017,41.6929
27-11-2017,41.681
28-11-2017,41.5024
29-11-2017,41.1048
30-11-2017,40.5809
01-12-2017,40.4666
04-12-2017,41.0691
05-12-2017,40.2547
06-12-2017,39.8833
07-12-2017,40.2476
08-12-2017,40.5952
11-12-2017,40.2881
12-12-2017,40.9905
13-12-2017,41.0738
14-12-2017,41.05
15-12-2017,41.3429
18-12-2017,41.6405
19-12-2017,41.6762
20-12-2017,41.6381
21-12-2017,41.4715
22-12-2017,41.5929
26-12-2017,40.669
27-12-2017,40.5024
28-12-2017,40.7167
29-12-2017,40.6024
02-01-2018,40.5166
03-01-2018,41.081
04-01-2018,41.0833
05-01-2018,41.2976
08-01-2018,41.5143
09-01-2018,41.5619
10-01-2018,41.231
11-01-2018,41.5715
12-01-2018,41.9501
16-01-2018,42.3596
17-01-2018,41.9429
18-01-2018,42.7096
19-01-2018,42.5287
22-01-2018,42.2167
23-01-2018,42.2167
24-01-2018,42.2048
25-01-2018,41.5512
26-01-2018,40.9548
29-01-2018,40.5166
30-01-2018,39.413
31-01-2018,39.7333
01-02-2018,39.8035
02-02-2018,39.5261
05-02-2018,37.8832
06-02-2018,36.8664
07-02-2018,38.832
08-02-2018,38.1665
09-02-2018,37.5504
12-02-2018,37.8923
13-02-2018,38.7171
14-02-2018,38.9789
15-02-2018,40.5914
16-02-2018,41.2058
20-02-2018,41.1317
21-02-2018,41.3181
22-02-2018,41.0719
23-02-2018,41.519
26-02-2018,42.1597
27-02-2018,42.8171
28-02-2018,42.8554
01-03-2018,42.6832
02-03-2018,41.311
05-03-2018,41.8871
06-03-2018,42.5326
07-03-2018,41.8226
08-03-2018,41.9517
09-03-2018,42.5446
12-03-2018,43.1016
13-03-2018,43.6515
14-03-2018,43.1088
15-03-2018,42.6737
16-03-2018,42.7095
19-03-2018,42.3916
20-03-2018,41.8943
21-03-2018,41.8465
22-03-2018,40.6416
23-03-2018,40.2567
26-03-2018,40.1802
27-03-2018,41.5214
28-03-2018,39.9841
29-03-2018,40.1168
02-04-2018,40.1348
03-04-2018,40.0774
04-04-2018,39.4176
05-04-2018,41.2584
06-04-2018,40.8735
09-04-2018,40.6129
10-04-2018,41.3588
11-04-2018,41.1747
12-04-2018,41.4568
13-04-2018,41.7843
16-04-2018,41.8441
17-04-2018,42.1931
18-04-2018,42.5087
19-04-2018,41.825
20-04-2018,40.7838
23-04-2018,39.8849
24-04-2018,39.6064
25-04-2018,38.8773
26-04-2018,39.2359
27-04-2018,39.2072
30-04-2018,38.7602
01-05-2018,39.7834
02-05-2018,41.8907
03-05-2018,42.0473
04-05-2018,42.6139
07-05-2018,44.2706
08-05-2018,44.2252
09-05-2018,44.5982
10-05-2018,44.8827
11-05-2018,45.4764
14-05-2018,45.3612
15-05-2018,44.826
16-05-2018,44.6556
17-05-2018,45.1188
18-05-2018,44.9244
21-05-2018,45.1188
22-05-2018,45.2088
23-05-2018,44.7228
24-05-2018,45.3036
25-05-2018,45.174
29-05-2018,45.0228
30-05-2018,45.0516
31-05-2018,44.9316
01-06-2018,45.1167
04-06-2018,45.9912
05-06-2018,46.3344
06-06-2018,46.4699
07-06-2018,46.5923
08-06-2018,45.8796
11-06-2018,45.9228
12-06-2018,45.9312
13-06-2018,46.1796
14-06-2018,45.9708
15-06-2018,45.606
18-06-2018,45.09
19-06-2018,44.4324
20-06-2018,44.7228
21-06-2018,44.9388
22-06-2018,44.6676
25-06-2018,44.0148
26-06-2018,43.9164
27-06-2018,44.4535
28-06-2018,44.1828
29-06-2018,44.7084
02-07-2018,44.1156
03-07-2018,45.0684
05-07-2018,44.4612
06-07-2018,44.4996
09-07-2018,45.4788
10-07-2018,45.7692
11-07-2018,45.2388
12-07-2018,45.486
13-07-2018,45.858
